Item,MSE d,MSE a,MSE delta,Pi,P,AUC true,AUC est,J_total
7,0.00837450369743475,0.007986195438777354,0.010738015493973263,0.25,4,0.7301100265559796,0.7184627825757068,10
8,0.011105713438905221,0.007926570527024203,0.007822877708302742,0.25,4,0.7301100265559796,0.7184627825757068,10
9,0.00826006244170661,0.009082433501867937,0.008180697351792086,0.25,4,0.7301100265559796,0.7184627825757068,10
10,0.0066427751021668115,0.008748144767228296,0.012224396498051383,0.25,4,0.7301100265559796,0.7184627825757068,10
1,0.011162632520462559,0.01027435530232483,0.0,0.25,6,0.7157439401039924,0.7047635692129164,10
2,0.007953149364712845,0.009412177731048544,0.0,0.25,6,0.7157439401039924,0.7047635692129164,10
3,0.008882213530622579,0.011206725059174184,0.0,0.25,6,0.7157439401039924,0.7047635692129164,10
4,0.008298257224096746,0.007679797915204598,0.0,0.25,6,0.7157439401039924,0.7047635692129164,10
5,0.008374656808071737,0.007986182491718726,0.010738015206196778,0.25,6,0.7157439401039924,0.7047635692129164,10
6,0.011105702345162173,0.007926571911847572,0.007822880198645254,0.25,6,0.7157439401039924,0.7047635692129164,10
7,0.008260062330569196,0.009082428892626528,0.008180697852672494,0.25,6,0.7157439401039924,0.7047635692129164,10
8,0.006642815910835836,0.008748147900551036,0.012224394923611935,0.25,6,0.7157439401039924,0.7047635692129164,10
9,0.009892862239887138,0.011736357795903936,0.011375159019910892,0.25,6,0.7157439401039924,0.7047635692129164,10
10,0.009254294165506766,0.011579239300043582,0.010973916887362618,0.25,6,0.7157439401039924,0.7047635692129164,10
1,0.008298282407976965,0.007679792006791555,0.0,0.25,8,0.7341555967181198,0.7259062205534696,10
2,0.008374491723287752,0.007986190365123207,0.0,0.25,8,0.7341555967181198,0.7259062205534696,10
3,0.011105734616648539,0.007926562159164471,0.007822876281239977,0.25,8,0.7341555967181198,0.7259062205534696,10
4,0.008260053128804803,0.009082425810713958,0.008180699347987869,0.25,8,0.7341555967181198,0.7259062205534696,10
5,0.006642769125482509,0.008748146378792504,0.012224393715583688,0.25,8,0.7341555967181198,0.7259062205534696,10
6,0.009892823077264547,0.01173637950547295,0.011375162767321876,0.25,8,0.7341555967181198,0.7259062205534696,10
7,0.009254158896880476,0.011579271893354122,0.010973916566021298,0.25,8,0.7341555967181198,0.7259062205534696,10
8,0.00804690850142837,0.011162644365518304,0.010274427058780553,0.25,8,0.7341555967181198,0.7259062205534696,10
9,0.007100439621709591,0.00795319423660791,0.009412208753586816,0.25,8,0.7341555967181198,0.7259062205534696,10
10,0.007637666991827446,0.00888227720911655,0.01120675941433275,0.25,8,0.7341555967181198,0.7259062205534696,10
1,0.008298197502766459,0.007679795882171464,0.0,0.25,9,0.7551651514137153,0.7484915679185915,10
2,0.008374614176719768,0.007986186941744638,0.01073802907757599,0.25,9,0.7551651514137153,0.7484915679185915,10
3,0.01110649439131152,0.007926578572516602,0.007822881629755635,0.25,9,0.7551651514137153,0.7484915679185915,10
4,0.008260121494801003,0.00908242662604378,0.008180707080943213,0.25,9,0.7551651514137153,0.7484915679185915,10
5,0.006643396672880212,0.008748165722094818,0.012224395728140656,0.25,9,0.7551651514137153,0.7484915679185915,10
6,0.009892781697028152,0.011736384827583048,0.011375175210869249,0.25,9,0.7551651514137153,0.7484915679185915,10
7,0.009254257950191844,0.011579271093638554,0.010973920436323734,0.25,9,0.7551651514137153,0.7484915679185915,10
8,0.008046856731614937,0.01116255068371215,0.010274415396740628,0.25,9,0.7551651514137153,0.7484915679185915,10
9,0.0071004402221910325,0.007953193402299063,0.009412209125448861,0.25,9,0.7551651514137153,0.7484915679185915,10
10,0.007638120251111137,0.008882298428134225,0.011206776556231843,0.25,9,0.7551651514137153,0.7484915679185915,10
1,0.009155993465864244,0.011852473779677263,0.0,0.3,2,0.6510623596259675,0.6332550022618924,10
2,0.008053222300603555,0.011813163187129837,0.0,0.3,2,0.6510623596259675,0.6332550022618924,10
3,0.007004568117927772,0.008036296116882996,0.0,0.3,2,0.6510623596259675,0.6332550022618924,10
4,0.007648502797978062,0.009098929030515238,0.0,0.3,2,0.6510623596259675,0.6332550022618924,10
5,0.009613410201842656,0.008117679886278872,0.0,0.3,2,0.6510623596259675,0.6332550022618924,10
6,0.009933710534393297,0.008360865512288458,0.0,0.3,2,0.6510623596259675,0.6332550022618924,10
7,0.013036998465125746,0.01099464839057307,0.0,0.3,2,0.6510623596259675,0.6332550022618924,10
8,0.010960580618910335,0.007828940072189114,0.0,0.3,2,0.6510623596259675,0.6332550022618924,10
9,0.007493986595085121,0.006707293657394054,0.009074824819978101,0.3,2,0.6510623596259675,0.6332550022618924,10
10,0.008162132720524892,0.009924261263409695,0.02103311319585814,0.3,2,0.6510623596259675,0.6332550022618924,10
1,0.008053168348695301,0.011813165233697716,0.0,0.3,3,0.6895680501493843,0.6701395960409428,10
2,0.007004704909879649,0.008036254740042936,0.0,0.3,3,0.6895680501493843,0.6701395960409428,10
3,0.007647889909767267,0.009098910843050593,0.0,0.3,3,0.6895680501493843,0.6701395960409428,10
4,0.00961303277489738,0.008117697965427401,0.0,0.3,3,0.6895680501493843,0.6701395960409428,10
5,0.009931989818476077,0.008360858071999345,0.0,0.3,3,0.6895680501493843,0.6701395960409428,10
6,0.013039039055103332,0.010994660035264005,0.0,0.3,3,0.6895680501493843,0.6701395960409428,10
7,0.010961305855502014,0.007828947907377853,0.0,0.3,3,0.6895680501493843,0.6701395960409428,10
8,0.007495225762432865,0.006707293968433046,0.009074831621126498,0.3,3,0.6895680501493843,0.6701395960409428,10
9,0.008162073360378715,0.009924329941075847,0.02103312051249062,0.3,3,0.6895680501493843,0.6701395960409428,10
10,0.012069195522236396,0.009155932803270853,0.011852586322052385,0.3,3,0.6895680501493843,0.6701395960409428,10
1,0.008053317465498566,0.01181317816333038,0.0,0.3,4,0.7327909115366987,0.7234250373662289,10
2,0.007004493248402306,0.00803631958055868,0.0,0.3,4,0.7327909115366987,0.7234250373662289,10
3,0.007648490058306424,0.009098963912234397,0.0,0.3,4,0.7327909115366987,0.7234250373662289,10
4,0.009613068538022941,0.008117699639051514,0.0,0.3,4,0.7327909115366987,0.7234250373662289,10
5,0.00993351428323144,0.00836088362700602,0.0,0.3,4,0.7327909115366987,0.7234250373662289,10
6,0.013037549334026786,0.010994665012293334,0.0,0.3,4,0.7327909115366987,0.7234250373662289,10
7,0.010960623540714967,0.007828967245428453,0.020281987082839414,0.3,4,0.7327909115366987,0.7234250373662289,10
8,0.007494001847774129,0.006707302387718297,0.018396528887072643,0.3,4,0.7327909115366987,0.7234250373662289,10
9,0.00816204880244195,0.009924338330628262,0.011590115461645312,0.3,4,0.7327909115366987,0.7234250373662289,10
10,0.012069171207143337,0.009156075122636253,0.01185259404569744,0.3,4,0.7327909115366987,0.7234250373662289,10
1,0.0076484450827674355,0.00909892852989827,0.0,0.3,6,0.7209748938799099,0.7118979593056857,10
2,0.009613066177199972,0.008117691317411588,0.0,0.3,6,0.7209748938799099,0.7118979593056857,10
3,0.009933511209526059,0.008360885077980568,0.0,0.3,6,0.7209748938799099,0.7118979593056857,10
4,0.01303756415457361,0.010994650397927344,0.0,0.3,6,0.7209748938799099,0.7118979593056857,10
5,0.01096063335151107,0.007828952877309548,0.020281989211130665,0.3,6,0.7209748938799099,0.7118979593056857,10
6,0.007493992381367991,0.006707305513557672,0.018396529064098412,0.3,6,0.7209748938799099,0.7118979593056857,10
7,0.00816204839349529,0.00992433342585799,0.011590117702379278,0.3,6,0.7209748938799099,0.7118979593056857,10
8,0.012069219840085356,0.009156082212882827,0.011852592826438173,0.3,6,0.7209748938799099,0.7118979593056857,10
9,0.010555346770658624,0.008053332063748841,0.011813224553398729,0.3,6,0.7209748938799099,0.7118979593056857,10
10,0.01154025919547698,0.007004492977590754,0.008036339601305165,0.3,6,0.7209748938799099,0.7118979593056857,10
1,0.013037576046378284,0.010994633507280362,0.0,0.3,8,0.7341773244050726,0.7268116166813318,10
2,0.010960642013122919,0.007828949889240256,0.0,0.3,8,0.7341773244050726,0.7268116166813318,10
3,0.007493993582682819,0.006707306711372199,0.009074835318625818,0.3,8,0.7341773244050726,0.7268116166813318,10
4,0.008162046653949748,0.009924337386580355,0.021033108641604934,0.3,8,0.7341773244050726,0.7268116166813318,10
5,0.012069196089353577,0.009156071480080893,0.011852592882741646,0.3,8,0.7341773244050726,0.7268116166813318,10
6,0.010555356959269119,0.00805333586643626,0.011813230325556614,0.3,8,0.7341773244050726,0.7268116166813318,10
7,0.011540237232209073,0.007004508170458387,0.008036339178757127,0.3,8,0.7341773244050726,0.7268116166813318,10
8,0.010451172416678405,0.007648486528349248,0.009098974966539218,0.3,8,0.7341773244050726,0.7268116166813318,10
9,0.009436577626257235,0.0096130774680178,0.008117721459666907,0.3,8,0.7341773244050726,0.7268116166813318,10
10,0.010732935714227575,0.009933523043655641,0.008360904401935116,0.3,8,0.7341773244050726,0.7268116166813318,10
1,0.013037545501945575,0.010994637321929797,0.0,0.3,9,0.75613829390781,0.7499982293389664,10
2,0.01096061128520568,0.00782895845804797,0.020281984127518072,0.3,9,0.75613829390781,0.7499982293389664,10
3,0.007494003624244051,0.006707302877159729,0.018396527824130628,0.3,9,0.75613829390781,0.7499982293389664,10
4,0.008162014284658107,0.009924338399830677,0.011590116752565889,0.3,9,0.75613829390781,0.7499982293389664,10
5,0.012069244186727408,0.009156086629839584,0.011852593903160735,0.3,9,0.75613829390781,0.7499982293389664,10
6,0.010555284326355106,0.00805332487769424,0.011813228170303013,0.3,9,0.75613829390781,0.7499982293389664,10
7,0.011540261068266526,0.007004506137085067,0.008036339594417541,0.3,9,0.75613829390781,0.7499982293389664,10
8,0.010451199076083644,0.0076484807341414005,0.009098976449302926,0.3,9,0.75613829390781,0.7499982293389664,10
9,0.009436592572029768,0.009613082762523697,0.008117722190093117,0.3,9,0.75613829390781,0.7499982293389664,10
10,0.010732973536333313,0.009933520589719804,0.008360906332966713,0.3,9,0.75613829390781,0.7499982293389664,10
1,0.009343442701813842,0.012078264768983826,0.0,0.35,2,0.6480095556789905,0.6279188426609585,10
2,0.01155835088335936,0.010541092678763908,0.0,0.35,2,0.6480095556789905,0.6279188426609585,10
3,0.011159317848390577,0.01161367511239835,0.0,0.35,2,0.6480095556789905,0.6279188426609585,10
4,0.012229795978269535,0.010235562784361591,0.0,0.35,2,0.6480095556789905,0.6279188426609585,10
5,0.008269416577369008,0.009291839796230484,0.0,0.35,2,0.6480095556789905,0.6279188426609585,10
6,0.009190441996651005,0.010721713600094416,0.0,0.35,2,0.6480095556789905,0.6279188426609585,10
7,0.008646372306053293,0.007377609685910573,0.0,0.35,2,0.6480095556789905,0.6279188426609585,10
8,0.008992955835831614,0.007859087975136552,0.0,0.35,2,0.6480095556789905,0.6279188426609585,10
9,0.011625271393282068,0.007941502417993346,0.007320393517263077,0.35,2,0.6480095556789905,0.6279188426609585,10
10,0.0071054061370922515,0.011006158309101163,0.018234508117905966,0.35,2,0.6480095556789905,0.6279188426609585,10
1,0.011558370172027856,0.010541092446562534,0.0,0.35,3,0.6902834812295937,0.6737923771332059,10
2,0.011159353843827774,0.01161366850872033,0.0,0.35,3,0.6902834812295937,0.6737923771332059,10
3,0.012229906699897288,0.010235573403906678,0.0,0.35,3,0.6902834812295937,0.6737923771332059,10
4,0.008269414909686126,0.009291861230232085,0.0,0.35,3,0.6902834812295937,0.6737923771332059,10
5,0.00919041113085347,0.010721714720437198,0.0,0.35,3,0.6902834812295937,0.6737923771332059,10
6,0.008646418673237405,0.007377603191541123,0.0,0.35,3,0.6902834812295937,0.6737923771332059,10
7,0.008992976448798524,0.007859115825616917,0.0,0.35,3,0.6902834812295937,0.6737923771332059,10
8,0.011625320380587995,0.007941496515169521,0.007320399920707333,0.35,3,0.6902834812295937,0.6737923771332059,10
9,0.007105379615896849,0.01100619573022827,0.018234505447288676,0.35,3,0.6902834812295937,0.6737923771332059,10
10,0.006685128337564783,0.009343493461102135,0.012078368520712717,0.35,3,0.6902834812295937,0.6737923771332059,10
1,0.011558372779870619,0.010541098810544885,0.0,0.35,4,0.7332944522840343,0.7210814400723656,10
2,0.011159349142526928,0.01161368855022169,0.0,0.35,4,0.7332944522840343,0.7210814400723656,10
3,0.012229845459619604,0.010235581033025987,0.0,0.35,4,0.7332944522840343,0.7210814400723656,10
4,0.008269440986996666,0.009291867504972285,0.0,0.35,4,0.7332944522840343,0.7210814400723656,10
5,0.009190439407089654,0.010721723162581676,0.0,0.35,4,0.7332944522840343,0.7210814400723656,10
6,0.008646423264542343,0.007377612928284423,0.0,0.35,4,0.7332944522840343,0.7210814400723656,10
7,0.008992969235826728,0.007859123701057713,0.010873400084427175,0.35,4,0.7332944522840343,0.7210814400723656,10
8,0.011625297114170853,0.007941511135672197,0.0073204016842072705,0.35,4,0.7332944522840343,0.7210814400723656,10
9,0.00710539063853958,0.011006198510774563,0.008808718788371443,0.35,4,0.7332944522840343,0.7210814400723656,10
10,0.006685140873624093,0.009343499457837525,0.012078365168889217,0.35,4,0.7332944522840343,0.7210814400723656,10
1,0.01222984982984562,0.010235548025509054,0.0,0.35,6,0.7208956544549977,0.7108446078697422,10
2,0.008269403453131203,0.009291846867322023,0.0,0.35,6,0.7208956544549977,0.7108446078697422,10
3,0.009190435978531168,0.010721724013852596,0.0,0.35,6,0.7208956544549977,0.7108446078697422,10
4,0.00864640339022841,0.007377617415052967,0.0,0.35,6,0.7208956544549977,0.7108446078697422,10
5,0.008992986244783086,0.007859107824637286,0.01087340262049942,0.35,6,0.7208956544549977,0.7108446078697422,10
6,0.011625281986270442,0.0079415187996064,0.007320402095738024,0.35,6,0.7208956544549977,0.7108446078697422,10
7,0.007105399506582132,0.011006195954296687,0.008808720998139839,0.35,6,0.7208956544549977,0.7108446078697422,10
8,0.006685164518755108,0.009343507094737807,0.01207836445694426,0.35,6,0.7208956544549977,0.7108446078697422,10
9,0.010547614925335083,0.011558407950962118,0.010541137478538756,0.35,6,0.7208956544549977,0.7108446078697422,10
10,0.008859006015449634,0.01115931731991473,0.011613724025718183,0.35,6,0.7208956544549977,0.7108446078697422,10
1,0.008646400563351964,0.007377599271929146,0.0,0.35,8,0.733841248379915,0.7258709874954276,10
2,0.008992992006738004,0.007859114468543163,0.0,0.35,8,0.733841248379915,0.7258709874954276,10
3,0.011625298880100395,0.007941512975519744,0.007320399901674424,0.35,8,0.733841248379915,0.7258709874954276,10
4,0.007105386006400835,0.011006195077587185,0.018234513164210736,0.35,8,0.733841248379915,0.7258709874954276,10
5,0.006685152161322174,0.009343496502397599,0.012078369015679753,0.35,8,0.733841248379915,0.7258709874954276,10
6,0.010547618723270894,0.01155841006097544,0.010541143506415164,0.35,8,0.733841248379915,0.7258709874954276,10
7,0.008859027788927295,0.01115934725657987,0.011613723630106937,0.35,8,0.733841248379915,0.7258709874954276,10
8,0.008231973168793297,0.012229877154678692,0.01023560648827431,0.35,8,0.733841248379915,0.7258709874954276,10
9,0.006705477906998899,0.008269449500312245,0.009291888048650115,0.35,8,0.733841248379915,0.7258709874954276,10
10,0.007696031975283843,0.009190431981124807,0.0107217517853785,0.35,8,0.733841248379915,0.7258709874954276,10
1,0.008646409187432638,0.007377600148396395,0.0,0.35,9,0.7569855820895521,0.7490614192672999,10
2,0.008992992286253897,0.007859111674836782,0.010873403075502384,0.35,9,0.7569855820895521,0.7490614192672999,10
3,0.011625304575184292,0.007941518844358238,0.00732040186670696,0.35,9,0.7569855820895521,0.7490614192672999,10
4,0.007105384575757459,0.01100620581701743,0.008808721713504714,0.35,9,0.7569855820895521,0.7490614192672999,10
5,0.006685139681060268,0.009343504950426067,0.012078364641112132,0.35,9,0.7569855820895521,0.7490614192672999,10
6,0.010547599269173116,0.011558417502301592,0.010541141746811708,0.35,9,0.7569855820895521,0.7490614192672999,10
7,0.008859011739274813,0.011159347245766095,0.011613725550785922,0.35,9,0.7569855820895521,0.7490614192672999,10
8,0.008232028643795375,0.012229877153275621,0.010235605798113927,0.35,9,0.7569855820895521,0.7490614192672999,10
9,0.006705477205703928,0.008269454314141196,0.009291888448444004,0.35,9,0.7569855820895521,0.7490614192672999,10
10,0.007696074127581203,0.009190459994002474,0.010721750861871802,0.35,9,0.7569855820895521,0.7490614192672999,10
1,0.007474880583629651,0.010269678220589863,0.0,0.4,2,0.6501162216366809,0.6345522774570354,10
2,0.008367687000805731,0.007417670081071287,0.0,0.4,2,0.6501162216366809,0.6345522774570354,10
3,0.011839055007994587,0.008254033838397134,0.0,0.4,2,0.6501162216366809,0.6345522774570354,10
4,0.008631926802374358,0.011898704661132102,0.0,0.4,2,0.6501162216366809,0.6345522774570354,10
5,0.01185292707147826,0.010196203458718849,0.0,0.4,2,0.6501162216366809,0.6345522774570354,10
6,0.010559129148264661,0.011552178290809931,0.0,0.4,2,0.6501162216366809,0.6345522774570354,10
7,0.012500028291530409,0.00992075296611479,0.0,0.4,2,0.6501162216366809,0.6345522774570354,10
8,0.008327735650361021,0.00948589725656006,0.0,0.4,2,0.6501162216366809,0.6345522774570354,10
9,0.009647331685645568,0.010423067311396148,0.019191829966751936,0.4,2,0.6501162216366809,0.6345522774570354,10
10,0.008827592047328935,0.007673081891663176,0.01236531637693513,0.4,2,0.6501162216366809,0.6345522774570354,10
1,0.008367710451388146,0.007417680323713476,0.0,0.4,3,0.69405407408029,0.6816345763963481,10
2,0.011839001631484138,0.00825401642503213,0.0,0.4,3,0.69405407408029,0.6816345763963481,10
3,0.008631953468755059,0.011898705113969297,0.0,0.4,3,0.69405407408029,0.6816345763963481,10
4,0.01185294739281616,0.010196220415854851,0.0,0.4,3,0.69405407408029,0.6816345763963481,10
